"","x"
"3069","ENSG00000243279"
"3070","ENSG00000205364"
"3071","ENSG00000143554"
"3072","ENSG00000132661"
"3073","ENSG00000140931"
"3074","ENSG00000166986"
"3075","ENSG00000166012"
"3076","ENSG00000177971"
"3077","ENSG00000167286"
"3078","ENSG00000108799"
"3079","ENSG00000245680"
"3080","ENSG00000251474"
"3081","ENSG00000052723"
"3082","ENSG00000091879"
"3083","ENSG00000162384"
"3084","ENSG00000099949"
"3085","ENSG00000273373"
"3086","ENSG00000105568"
"3087","ENSG00000154930"
"3088","ENSG00000277954"
"3089","ENSG00000100246"
"3090","ENSG00000074410"
"3091","ENSG00000128534"
"3092","ENSG00000115561"
"3093","ENSG00000155363"
"3094","ENSG00000177646"
"3095","ENSG00000285336"
"3096","ENSG00000111196"
"3097","ENSG00000114744"
"3098","ENSG00000264364"
"3099","ENSG00000148296"
"3100","ENSG00000244509"
"3101","ENSG00000068394"
"3102","ENSG00000131174"
"3103","ENSG00000255529"
"3104","ENSG00000196668"
"3105","ENSG00000117408"
"3106","ENSG00000183808"
"3107","ENSG00000134253"
"3108","ENSG00000066583"
"3109","ENSG00000076351"
"3110","ENSG00000006757"
"3111","ENSG00000100105"
"3112","ENSG00000276023"
"3113","ENSG00000130640"
"3114","ENSG00000075399"
"3115","ENSG00000213281"
"3116","ENSG00000144115"
"3117","ENSG00000129347"
"3118","ENSG00000204257"
"3119","ENSG00000260804"
"3120","ENSG00000119684"
"3121","ENSG00000109775"
"3122","ENSG00000196943"
"3123","ENSG00000133321"
"3124","ENSG00000170791"
"3125","ENSG00000136942"
"3126","ENSG00000068137"
"3127","ENSG00000177479"
"3128","ENSG00000135679"
"3129","ENSG00000101236"
"3130","ENSG00000143401"
"3131","ENSG00000279233"
"3132","ENSG00000267080"
"3133","ENSG00000183513"
"3134","ENSG00000183864"
"3135","ENSG00000156411"
"3136","ENSG00000213339"
"3137","ENSG00000079435"
"3138","ENSG00000165802"
"3139","ENSG00000225243"
"3140","ENSG00000140464"
"3141","ENSG00000113732"
"3142","ENSG00000125656"
"3143","ENSG00000224982"
"3144","ENSG00000204392"
"3145","ENSG00000067704"
"3146","ENSG00000189134"
"3147","ENSG00000106636"
"3148","ENSG00000197629"
"3149","ENSG00000137404"
"3150","ENSG00000165572"
"3151","ENSG00000170549"
"3152","ENSG00000125901"
"3153","ENSG00000157637"
"3154","ENSG00000155542"
"3155","ENSG00000173992"
"3156","ENSG00000173653"
"3157","ENSG00000101558"
"3158","ENSG00000008282"
"3159","ENSG00000272574"
"3160","ENSG00000140678"
"3161","ENSG00000037474"
"3162","ENSG00000278991"
"3163","ENSG00000110442"
"3164","ENSG00000184619"
"3165","ENSG00000163389"
"3166","ENSG00000134440"
"3167","ENSG00000031698"
"3168","ENSG00000182054"
"3169","ENSG00000261799"
"3170","ENSG00000087263"
"3171","ENSG00000187325"
"3172","ENSG00000196839"
"3173","ENSG00000077420"
"3174","ENSG00000122547"
"3175","ENSG00000085644"
"3176","ENSG00000171161"
"3177","ENSG00000076321"
"3178","ENSG00000178982"
"3179","ENSG00000163660"
"3180","ENSG00000116663"
"3181","ENSG00000215067"
"3182","ENSG00000166823"
"3183","ENSG00000109534"
"3184","ENSG00000169223"
"3185","ENSG00000228106"
"3186","ENSG00000058799"
"3187","ENSG00000123610"
"3188","ENSG00000179262"
"3189","ENSG00000088766"
"3190","ENSG00000155115"
"3191","ENSG00000185808"
"3192","ENSG00000115310"
"3193","ENSG00000142188"
"3194","ENSG00000173914"
"3195","ENSG00000251022"
"3196","ENSG00000160410"
"3197","ENSG00000135838"
"3198","ENSG00000152904"
"3199","ENSG00000165792"
"3200","ENSG00000267296"
"3201","ENSG00000156345"
"3202","ENSG00000164318"
"3203","ENSG00000198081"
"3204","ENSG00000166598"
"3205","ENSG00000011198"
"3206","ENSG00000102967"
"3207","ENSG00000163466"
"3208","ENSG00000139405"
"3209","ENSG00000169764"
"3210","ENSG00000152137"
"3211","ENSG00000227057"
"3212","ENSG00000141873"
"3213","ENSG00000178033"
"3214","ENSG00000167625"
"3215","ENSG00000213380"
"3216","ENSG00000109736"
"3217","ENSG00000164088"
"3218","ENSG00000169016"
"3219","ENSG00000125772"
"3220","ENSG00000166037"
"3221","ENSG00000184916"
"3222","ENSG00000159921"
"3223","ENSG00000134962"
"3224","ENSG00000170175"
"3225","ENSG00000234840"
"3226","ENSG00000158623"
"3227","ENSG00000123728"
"3228","ENSG00000135047"
"3229","ENSG00000186834"
"3230","ENSG00000168140"
"3231","ENSG00000071575"
"3232","ENSG00000137876"
"3233","ENSG00000133083"
"3234","ENSG00000161920"
"3235","ENSG00000107937"
"3236","ENSG00000186787"
"3237","ENSG00000017427"
"3238","ENSG00000088888"
"3239","ENSG00000163597"
"3240","ENSG00000114120"
"3241","ENSG00000126953"
"3242","ENSG00000163959"
"3243","ENSG00000159388"
"3244","ENSG00000184743"
"3245","ENSG00000172270"
"3246","ENSG00000140848"
"3247","ENSG00000136869"
"3248","ENSG00000237870"
"3249","ENSG00000140545"
"3250","ENSG00000099860"
"3251","ENSG00000184924"
"3252","ENSG00000086065"
"3253","ENSG00000143368"
"3254","ENSG00000158793"
"3255","ENSG00000180817"
"3256","ENSG00000120129"
"3257","ENSG00000224958"
"3258","ENSG00000154114"
"3259","ENSG00000125971"
"3260","ENSG00000173221"
"3261","ENSG00000269044"
"3262","ENSG00000198026"
"3263","ENSG00000204580"
"3264","ENSG00000204713"
"3265","ENSG00000090372"
"3266","ENSG00000173726"
"3267","ENSG00000156860"
"3268","ENSG00000206344"
"3269","ENSG00000185189"
"3270","ENSG00000100353"
"3271","ENSG00000077721"
"3272","ENSG00000255040"
"3273","ENSG00000183726"
"3274","ENSG00000159658"
"3275","ENSG00000168566"
"3276","ENSG00000086712"
"3277","ENSG00000197045"
"3278","ENSG00000149257"
"3279","ENSG00000182872"
"3280","ENSG00000204514"
"3281","ENSG00000143793"
"3282","ENSG00000143384"
"3283","ENSG00000163870"
"3284","ENSG00000176371"
"3285","ENSG00000076053"
"3286","ENSG00000129675"
"3287","ENSG00000165424"
"3288","ENSG00000101220"
"3289","ENSG00000204564"
"3290","ENSG00000228109"
"3291","ENSG00000274080"
"3292","ENSG00000254473"
"3293","ENSG00000162971"
"3294","ENSG00000205581"
"3295","ENSG00000226482"
"3296","ENSG00000273033"
"3297","ENSG00000237310"
"3298","ENSG00000148572"
"3299","ENSG00000125910"
"3300","ENSG00000226009"
"3301","ENSG00000065802"
"3302","ENSG00000185262"
"3303","ENSG00000213762"
"3304","ENSG00000158796"
"3305","ENSG00000269985"
"3306","ENSG00000112237"
"3307","ENSG00000177613"
"3308","ENSG00000116906"
"3309","ENSG00000183401"
"3310","ENSG00000125691"
"3311","ENSG00000141219"
"3312","ENSG00000086730"
"3313","ENSG00000198829"
"3314","ENSG00000280067"
"3315","ENSG00000104805"
"3316","ENSG00000120306"
"3317","ENSG00000256667"
"3318","ENSG00000130724"
"3319","ENSG00000177981"
"3320","ENSG00000187630"
"3321","ENSG00000183431"
"3322","ENSG00000108381"
"3323","ENSG00000119396"
"3324","ENSG00000136630"
"3325","ENSG00000165807"
"3326","ENSG00000176024"
"3327","ENSG00000102879"
"3328","ENSG00000163126"
"3329","ENSG00000145817"
"3330","ENSG00000131732"
"3331","ENSG00000169255"
"3332","ENSG00000001036"
"3333","ENSG00000087448"
"3334","ENSG00000111276"
"3335","ENSG00000137103"
"3336","ENSG00000115486"
"3337","ENSG00000084072"
"3338","ENSG00000084774"
"3339","ENSG00000213563"
"3340","ENSG00000167088"
"3341","ENSG00000198680"
"3342","ENSG00000262686"
"3343","ENSG00000130332"
"3344","ENSG00000166148"
"3345","ENSG00000179776"
"3346","ENSG00000106823"
"3347","ENSG00000169919"
"3348","ENSG00000118855"
"3349","ENSG00000060558"
"3350","ENSG00000079215"
"3351","ENSG00000273184"
"3352","ENSG00000215788"
"3353","ENSG00000121766"
"3354","ENSG00000126878"
"3355","ENSG00000108883"
"3356","ENSG00000163517"
"3357","ENSG00000255565"
"3358","ENSG00000145293"
"3359","ENSG00000169609"
"3360","ENSG00000099246"
"3361","ENSG00000143653"
"3362","ENSG00000125484"
"3363","ENSG00000114988"
"3364","ENSG00000221990"
"3365","ENSG00000236404"
"3366","ENSG00000164924"
"3367","ENSG00000100055"
"3368","ENSG00000105559"
"3369","ENSG00000226314"
"3370","ENSG00000173638"
"3371","ENSG00000104872"
"3372","ENSG00000103510"
"3373","ENSG00000185504"
"3374","ENSG00000010270"
"3375","ENSG00000102007"
"3376","ENSG00000164919"
"3377","ENSG00000132024"
"3378","ENSG00000197063"
"3379","ENSG00000013583"
"3380","ENSG00000106003"
"3381","ENSG00000162066"
"3382","ENSG00000185340"
"3383","ENSG00000170949"
"3384","ENSG00000102804"
"3385","ENSG00000132541"
"3386","ENSG00000153879"
"3387","ENSG00000271869"
"3388","ENSG00000135469"
"3389","ENSG00000077458"
"3390","ENSG00000172175"
"3391","ENSG00000182575"
"3392","ENSG00000147168"
"3393","ENSG00000013275"
"3394","ENSG00000109220"
"3395","ENSG00000256043"
"3396","ENSG00000197345"
"3397","ENSG00000120896"
"3398","ENSG00000040531"
"3399","ENSG00000115520"
"3400","ENSG00000078399"
"3401","ENSG00000005302"
"3402","ENSG00000176401"
"3403","ENSG00000141034"
"3404","ENSG00000102030"
"3405","ENSG00000133800"
"3406","ENSG00000251357"
"3407","ENSG00000100979"
"3408","ENSG00000114742"
"3409","ENSG00000203668"
"3410","ENSG00000239789"
"3411","ENSG00000183486"
"3412","ENSG00000066654"
"3413","ENSG00000111716"
"3414","ENSG00000226696"
"3415","ENSG00000197343"
"3416","ENSG00000281398"
"3417","ENSG00000102898"
"3418","ENSG00000164440"
"3419","ENSG00000065150"
"3420","ENSG00000100814"
"3421","ENSG00000110917"
"3422","ENSG00000164081"
"3423","ENSG00000196199"
"3424","ENSG00000069345"
"3425","ENSG00000108960"
"3426","ENSG00000143320"
"3427","ENSG00000188060"
"3428","ENSG00000185267"
"3429","ENSG00000185905"
"3430","ENSG00000119917"
"3431","ENSG00000134545"
"3432","ENSG00000164885"
"3433","ENSG00000171148"
"3434","ENSG00000119681"
"3435","ENSG00000111237"
"3436","ENSG00000099783"
"3437","ENSG00000196365"
"3438","ENSG00000095261"
"3439","ENSG00000161642"
"3440","ENSG00000146676"
"3441","ENSG00000171522"
"3442","ENSG00000064601"
"3443","ENSG00000154144"
"3444","ENSG00000163626"
"3445","ENSG00000015475"
"3446","ENSG00000115286"
"3447","ENSG00000138326"
"3448","ENSG00000188811"
"3449","ENSG00000181830"
"3450","ENSG00000204237"
"3451","ENSG00000075407"
"3452","ENSG00000125740"
"3453","ENSG00000103111"
"3454","ENSG00000091436"
"3455","ENSG00000168487"
"3456","ENSG00000129103"
"3457","ENSG00000121680"
"3458","ENSG00000188321"
"3459","ENSG00000197568"
"3460","ENSG00000235613"
"3461","ENSG00000198380"
"3462","ENSG00000151131"
"3463","ENSG00000175455"
"3464","ENSG00000025800"
"3465","ENSG00000163428"
"3466","ENSG00000110851"
"3467","ENSG00000100441"
"3468","ENSG00000189067"
"3469","ENSG00000123427"
"3470","ENSG00000049540"
"3471","ENSG00000100403"
"3472","ENSG00000168306"
"3473","ENSG00000186141"
"3474","ENSG00000168385"
"3475","ENSG00000130529"
"3476","ENSG00000168209"
"3477","ENSG00000140829"
"3478","ENSG00000144199"
"3479","ENSG00000121417"
"3480","ENSG00000104331"
"3481","ENSG00000104524"
"3482","ENSG00000230487"
"3483","ENSG00000002586"
"3484","ENSG00000176018"
"3485","ENSG00000164104"
"3486","ENSG00000121068"
"3487","ENSG00000196227"
"3488","ENSG00000232677"
"3489","ENSG00000189190"
"3490","ENSG00000081307"
"3491","ENSG00000007541"
"3492","ENSG00000136936"
"3493","ENSG00000103811"
"3494","ENSG00000073605"
"3495","ENSG00000165124"
"3496","ENSG00000168556"
"3497","ENSG00000005882"
"3498","ENSG00000157601"
"3499","ENSG00000108479"
"3500","ENSG00000114554"
"3501","ENSG00000204351"
"3502","ENSG00000187531"
"3503","ENSG00000110042"
"3504","ENSG00000091262"
"3505","ENSG00000113141"
"3506","ENSG00000156709"
"3507","ENSG00000084092"
"3508","ENSG00000114850"
"3509","ENSG00000163513"
"3510","ENSG00000273319"
"3511","ENSG00000116285"
"3512","ENSG00000075790"
"3513","ENSG00000162878"
"3514","ENSG00000102870"
"3515","ENSG00000092036"
"3516","ENSG00000144746"
"3517","ENSG00000198042"
"3518","ENSG00000163468"
"3519","ENSG00000165948"
"3520","ENSG00000243943"
"3521","ENSG00000160233"
"3522","ENSG00000143437"
"3523","ENSG00000105401"
"3524","ENSG00000261056"
"3525","ENSG00000101247"
"3526","ENSG00000189306"
"3527","ENSG00000156983"
"3528","ENSG00000183309"
"3529","ENSG00000154734"
"3530","ENSG00000124370"
"3531","ENSG00000127920"
"3532","ENSG00000221988"
"3533","ENSG00000009307"
"3534","ENSG00000189221"
"3535","ENSG00000155265"
"3536","ENSG00000176396"
"3537","ENSG00000094916"
"3538","ENSG00000182568"
"3539","ENSG00000253304"
"3540","ENSG00000113593"
"3541","ENSG00000137692"
"3542","ENSG00000122696"
"3543","ENSG00000011638"
"3544","ENSG00000185591"
"3545","ENSG00000205084"
"3546","ENSG00000159346"
"3547","ENSG00000157014"
"3548","ENSG00000151632"
"3549","ENSG00000068697"
"3550","ENSG00000160055"
"3551","ENSG00000196923"
"3552","ENSG00000125347"
"3553","ENSG00000107140"
"3554","ENSG00000157823"
"3555","ENSG00000239665"
"3556","ENSG00000128607"
"3557","ENSG00000072135"
"3558","ENSG00000185561"
"3559","ENSG00000240038"
"3560","ENSG00000188725"
"3561","ENSG00000177427"
"3562","ENSG00000117153"
"3563","ENSG00000160226"
"3564","ENSG00000127054"
"3565","ENSG00000156239"
"3566","ENSG00000148840"
"3567","ENSG00000254432"
"3568","ENSG00000071967"
"3569","ENSG00000276517"
"3570","ENSG00000198728"
"3571","ENSG00000141506"
"3572","ENSG00000182810"
"3573","ENSG00000165312"
"3574","ENSG00000123243"
"3575","ENSG00000197142"
"3576","ENSG00000166965"
"3577","ENSG00000160783"
"3578","ENSG00000159212"
"3579","ENSG00000168397"
"3580","ENSG00000182149"
"3581","ENSG00000178498"
"3582","ENSG00000114902"
"3583","ENSG00000231074"
"3584","ENSG00000226742"
"3585","ENSG00000143157"
"3586","ENSG00000174547"
"3587","ENSG00000116350"
"3588","ENSG00000179163"
"3589","ENSG00000173264"
"3590","ENSG00000178585"
"3591","ENSG00000265107"
"3592","ENSG00000213614"
"3593","ENSG00000145494"
"3594","ENSG00000141551"
"3595","ENSG00000129351"
"3596","ENSG00000198952"
"3597","ENSG00000136527"
"3598","ENSG00000180346"
"3599","ENSG00000279118"
"3600","ENSG00000150907"
"3601","ENSG00000125810"
"3602","ENSG00000186166"
"3603","ENSG00000011523"
"3604","ENSG00000124120"
"3605","ENSG00000167173"
"3606","ENSG00000103423"
"3607","ENSG00000171566"
"3608","ENSG00000181856"
"3609","ENSG00000198746"
"3610","ENSG00000072201"
"3611","ENSG00000166526"
"3612","ENSG00000120533"
"3613","ENSG00000264112"
"3614","ENSG00000154518"
"3615","ENSG00000110696"
"3616","ENSG00000133983"
"3617","ENSG00000125875"
"3618","ENSG00000100504"
"3619","ENSG00000258634"
"3620","ENSG00000272523"
"3621","ENSG00000172716"
"3622","ENSG00000117385"
"3623","ENSG00000115365"
"3624","ENSG00000126005"
"3625","ENSG00000144824"
"3626","ENSG00000014216"
"3627","ENSG00000124608"
"3628","ENSG00000128228"
"3629","ENSG00000151498"
"3630","ENSG00000130713"
"3631","ENSG00000147573"
"3632","ENSG00000168938"
"3633","ENSG00000168309"
"3634","ENSG00000171992"
"3635","ENSG00000181467"
"3636","ENSG00000148660"
"3637","ENSG00000100221"
"3638","ENSG00000128039"
"3639","ENSG00000167508"
"3640","ENSG00000183160"
"3641","ENSG00000160049"
"3642","ENSG00000163050"
"3643","ENSG00000152291"
"3644","ENSG00000270011"
"3645","ENSG00000100897"
"3646","ENSG00000179598"
"3647","ENSG00000123472"
"3648","ENSG00000117122"
"3649","ENSG00000139194"
"3650","ENSG00000178467"
"3651","ENSG00000196591"
"3652","ENSG00000163684"
"3653","ENSG00000126903"
"3654","ENSG00000135686"
"3655","ENSG00000161202"
"3656","ENSG00000134287"
"3657","ENSG00000090612"
"3658","ENSG00000136856"
"3659","ENSG00000151176"
"3660","ENSG00000257621"
"3661","ENSG00000107262"
"3662","ENSG00000163875"
"3663","ENSG00000117791"
"3664","ENSG00000184489"
"3665","ENSG00000167565"
"3666","ENSG00000114021"
"3667","ENSG00000104969"
"3668","ENSG00000166265"
"3669","ENSG00000119943"
"3670","ENSG00000141510"
"3671","ENSG00000161638"
"3672","ENSG00000112941"
"3673","ENSG00000170445"
"3674","ENSG00000262660"
"3675","ENSG00000156253"
"3676","ENSG00000213585"
"3677","ENSG00000204262"
"3678","ENSG00000110315"
"3679","ENSG00000224259"
"3680","ENSG00000260793"
"3681","ENSG00000162298"
"3682","ENSG00000260388"
"3683","ENSG00000164091"
"3684","ENSG00000197256"
"3685","ENSG00000273891"
"3686","ENSG00000132300"
"3687","ENSG00000003056"
"3688","ENSG00000232352"
"3689","ENSG00000236751"
"3690","ENSG00000164053"
"3691","ENSG00000105792"
"3692","ENSG00000204852"
"3693","ENSG00000188343"
"3694","ENSG00000204220"
"3695","ENSG00000183918"
"3696","ENSG00000177042"
"3697","ENSG00000204859"
"3698","ENSG00000277737"
"3699","ENSG00000269950"
"3700","ENSG00000133460"
"3701","ENSG00000165197"
"3702","ENSG00000170458"
"3703","ENSG00000225447"
"3704","ENSG00000121022"
"3705","ENSG00000265399"
"3706","ENSG00000112378"
"3707","ENSG00000123159"
"3708","ENSG00000267221"
"3709","ENSG00000092621"
"3710","ENSG00000114956"
"3711","ENSG00000166432"
"3712","ENSG00000174744"
"3713","ENSG00000228729"
"3714","ENSG00000164010"
"3715","ENSG00000271204"
"3716","ENSG00000115649"
"3717","ENSG00000271811"
"3718","ENSG00000102316"
"3719","ENSG00000136807"
"3720","ENSG00000172977"
"3721","ENSG00000107821"
"3722","ENSG00000197375"
"3723","ENSG00000099810"
"3724","ENSG00000105202"
"3725","ENSG00000268403"
"3726","ENSG00000187446"
"3727","ENSG00000135111"
"3728","ENSG00000100575"
"3729","ENSG00000118600"
"3730","ENSG00000169131"
"3731","ENSG00000008283"
"3732","ENSG00000188215"
"3733","ENSG00000072042"
"3734","ENSG00000132854"
"3735","ENSG00000187091"
"3736","ENSG00000185070"
"3737","ENSG00000150540"
"3738","ENSG00000147526"
"3739","ENSG00000101265"
"3740","ENSG00000122729"
"3741","ENSG00000179335"
"3742","ENSG00000142686"
"3743","ENSG00000064490"
"3744","ENSG00000215251"
"3745","ENSG00000124172"
"3746","ENSG00000225399"
"3747","ENSG00000137700"
"3748","ENSG00000070501"
"3749","ENSG00000143546"
"3750","ENSG00000108953"
"3751","ENSG00000106993"
"3752","ENSG00000196363"
"3753","ENSG00000122085"
"3754","ENSG00000166592"
"3755","ENSG00000070761"
"3756","ENSG00000104980"
"3757","ENSG00000011304"
"3758","ENSG00000255690"
"3759","ENSG00000108774"
"3760","ENSG00000139631"
"3761","ENSG00000046647"
"3762","ENSG00000115042"
"3763","ENSG00000125633"
"3764","ENSG00000229117"
"3765","ENSG00000115255"
"3766","ENSG00000185798"
"3767","ENSG00000158604"
"3768","ENSG00000181523"
"3769","ENSG00000124067"
"3770","ENSG00000104047"
"3771","ENSG00000184319"
"3772","ENSG00000087157"
"3773","ENSG00000198837"
"3774","ENSG00000128266"
"3775","ENSG00000249751"
"3776","ENSG00000272807"
"3777","ENSG00000213203"
"3778","ENSG00000174915"
"3779","ENSG00000168894"
"3780","ENSG00000228634"
"3781","ENSG00000132780"
"3782","ENSG00000171700"
"3783","ENSG00000261187"
"3784","ENSG00000112578"
"3785","ENSG00000175193"
"3786","ENSG00000100983"
"3787","ENSG00000257298"
"3788","ENSG00000196466"
"3789","ENSG00000132155"
"3790","ENSG00000257354"
"3791","ENSG00000139620"
"3792","ENSG00000097033"
"3793","ENSG00000184402"
"3794","ENSG00000119227"
"3795","ENSG00000143420"
"3796","ENSG00000125454"
"3797","ENSG00000137965"
"3798","ENSG00000267653"
"3799","ENSG00000127993"
"3800","ENSG00000213516"
"3801","ENSG00000134897"
"3802","ENSG00000041802"
"3803","ENSG00000215559"
"3804","ENSG00000004399"
"3805","ENSG00000135124"
"3806","ENSG00000235706"
"3807","ENSG00000100294"
"3808","ENSG00000238311"
"3809","ENSG00000118257"
"3810","ENSG00000138459"
"3811","ENSG00000169217"
"3812","ENSG00000203883"
"3813","ENSG00000103042"
"3814","ENSG00000267322"
"3815","ENSG00000163412"
"3816","ENSG00000113312"
"3817","ENSG00000169490"
"3818","ENSG00000100994"
"3819","ENSG00000100345"
"3820","ENSG00000137288"
"3821","ENSG00000080573"
"3822","ENSG00000010244"
"3823","ENSG00000138107"
"3824","ENSG00000164051"
"3825","ENSG00000129292"
"3826","ENSG00000056972"
"3827","ENSG00000272288"
"3828","ENSG00000104972"
"3829","ENSG00000158941"
"3830","ENSG00000196576"
"3831","ENSG00000250510"
"3832","ENSG00000078319"
"3833","ENSG00000065518"
"3834","ENSG00000169018"
"3835","ENSG00000145945"
"3836","ENSG00000119537"
"3837","ENSG00000235505"
"3838","ENSG00000259463"
"3839","ENSG00000264269"
"3840","ENSG00000123810"
"3841","ENSG00000236463"
"3842","ENSG00000268516"
"3843","ENSG00000231201"
"3844","ENSG00000258928"
"3845","ENSG00000118655"
"3846","ENSG00000002919"
"3847","ENSG00000101138"
"3848","ENSG00000168936"
"3849","ENSG00000167123"
"3850","ENSG00000213741"
"3851","ENSG00000139410"
"3852","ENSG00000130830"
"3853","ENSG00000144747"
"3854","ENSG00000089486"
"3855","ENSG00000168496"
"3856","ENSG00000124164"
"3857","ENSG00000151239"
"3858","ENSG00000249669"
"3859","ENSG00000182511"
"3860","ENSG00000179387"
"3861","ENSG00000158186"
"3862","ENSG00000180543"
"3863","ENSG00000148834"
"3864","ENSG00000134955"
"3865","ENSG00000134899"
"3866","ENSG00000109854"
"3867","ENSG00000229994"
"3868","ENSG00000163636"
"3869","ENSG00000186994"
"3870","ENSG00000179954"
"3871","ENSG00000170004"
"3872","ENSG00000101346"
"3873","ENSG00000119965"
"3874","ENSG00000182004"
"3875","ENSG00000108784"
"3876","ENSG00000151353"
"3877","ENSG00000147113"
"3878","ENSG00000183696"
"3879","ENSG00000132879"
"3880","ENSG00000160310"
"3881","ENSG00000019549"
"3882","ENSG00000163319"
"3883","ENSG00000162775"
"3884","ENSG00000135503"
"3885","ENSG00000126860"
"3886","ENSG00000270164"
"3887","ENSG00000258891"
"3888","ENSG00000130772"
"3889","ENSG00000007944"
"3890","ENSG00000203778"
"3891","ENSG00000164107"
"3892","ENSG00000006025"
"3893","ENSG00000242973"
"3894","ENSG00000043462"
"3895","ENSG00000018280"
"3896","ENSG00000235194"
"3897","ENSG00000182287"
"3898","ENSG00000101290"
"3899","ENSG00000083520"
"3900","ENSG00000108406"
"3901","ENSG00000059691"
"3902","ENSG00000102871"
"3903","ENSG00000213337"
"3904","ENSG00000253959"
"3905","ENSG00000274180"
"3906","ENSG00000223501"
"3907","ENSG00000064703"
"3908","ENSG00000215301"
"3909","ENSG00000186818"
"3910","ENSG00000100336"
"3911","ENSG00000123989"
"3912","ENSG00000110906"
"3913","ENSG00000221886"
"3914","ENSG00000007392"
"3915","ENSG00000185485"
"3916","ENSG00000159720"
"3917","ENSG00000137210"
"3918","ENSG00000225217"
"3919","ENSG00000145912"
"3920","ENSG00000234684"
"3921","ENSG00000090686"
"3922","ENSG00000121769"
"3923","ENSG00000260558"
"3924","ENSG00000214021"
"3925","ENSG00000285632"
"3926","ENSG00000116044"
"3927","ENSG00000269386"
"3928","ENSG00000241058"
"3929","ENSG00000240344"
"3930","ENSG00000184967"
"3931","ENSG00000213398"
"3932","ENSG00000074660"
"3933","ENSG00000186448"
"3934","ENSG00000146963"
"3935","ENSG00000143093"
"3936","ENSG00000226380"
"3937","ENSG00000231721"
"3938","ENSG00000138760"
"3939","ENSG00000148444"
"3940","ENSG00000204934"
"3941","ENSG00000114698"
"3942","ENSG00000131100"
"3943","ENSG00000105854"
"3944","ENSG00000166477"
"3945","ENSG00000168477"
"3946","ENSG00000221883"
"3947","ENSG00000068308"
"3948","ENSG00000167862"
"3949","ENSG00000160439"
"3950","ENSG00000101391"
"3951","ENSG00000271870"
"3952","ENSG00000198856"
"3953","ENSG00000110958"
"3954","ENSG00000223705"
"3955","ENSG00000110911"
"3956","ENSG00000186318"
"3957","ENSG00000204954"
"3958","ENSG00000180353"
"3959","ENSG00000132694"
"3960","ENSG00000243244"
"3961","ENSG00000184203"
"3962","ENSG00000184232"
"3963","ENSG00000181035"
"3964","ENSG00000078061"
"3965","ENSG00000167967"
"3966","ENSG00000125352"
"3967","ENSG00000198496"
"3968","ENSG00000023902"
"3969","ENSG00000091513"
"3970","ENSG00000006831"
"3971","ENSG00000146842"
"3972","ENSG00000114416"
"3973","ENSG00000143315"
"3974","ENSG00000144891"
"3975","ENSG00000100450"
"3976","ENSG00000237234"
"3977","ENSG00000081791"
"3978","ENSG00000278619"
"3979","ENSG00000169189"
"3980","ENSG00000175348"
"3981","ENSG00000120265"
"3982","ENSG00000143013"
"3983","ENSG00000154743"
"3984","ENSG00000168874"
"3985","ENSG00000254685"
"3986","ENSG00000283240"
"3987","ENSG00000117298"
"3988","ENSG00000085788"
"3989","ENSG00000270953"
"3990","ENSG00000182512"
"3991","ENSG00000078967"
"3992","ENSG00000069849"
"3993","ENSG00000267385"
"3994","ENSG00000180818"
"3995","ENSG00000074696"
"3996","ENSG00000120915"
"3997","ENSG00000125826"
"3998","ENSG00000138398"
"3999","ENSG00000136875"
"4000","ENSG00000152642"
"4001","ENSG00000028528"
"4002","ENSG00000128159"
"4003","ENSG00000198783"
"4004","ENSG00000243167"
"4005","ENSG00000135956"
"4006","ENSG00000115946"
"4007","ENSG00000104332"
"4008","ENSG00000263934"
"4009","ENSG00000243103"
"4010","ENSG00000182307"
"4011","ENSG00000096746"
"4012","ENSG00000116670"
"4013","ENSG00000172466"
"4014","ENSG00000181704"
"4015","ENSG00000169136"
"4016","ENSG00000159231"
"4017","ENSG00000258337"
"4018","ENSG00000164929"
"4019","ENSG00000173818"
"4020","ENSG00000272335"
"4021","ENSG00000065057"
"4022","ENSG00000119812"
"4023","ENSG00000119953"
"4024","ENSG00000100106"
"4025","ENSG00000057608"
"4026","ENSG00000114054"
"4027","ENSG00000264575"
"4028","ENSG00000197712"
"4029","ENSG00000136960"
"4030","ENSG00000161526"
"4031","ENSG00000162222"
"4032","ENSG00000241769"
"4033","ENSG00000134352"
"4034","ENSG00000080189"
"4035","ENSG00000019582"
"4036","ENSG00000165233"
"4037","ENSG00000125629"
"4038","ENSG00000145423"
"4039","ENSG00000196305"
"4040","ENSG00000053372"
"4041","ENSG00000119335"
"4042","ENSG00000285691"
"4043","ENSG00000164976"
"4044","ENSG00000136436"
"4045","ENSG00000278600"
"4046","ENSG00000213753"
"4047","ENSG00000115568"
"4048","ENSG00000105447"
"4049","ENSG00000158411"
"4050","ENSG00000198960"
"4051","ENSG00000153187"
"4052","ENSG00000100949"
"4053","ENSG00000204599"
"4054","ENSG00000168003"
"4055","ENSG00000124074"
"4056","ENSG00000158856"
"4057","ENSG00000089351"
"4058","ENSG00000103260"
"4059","ENSG00000180398"
"4060","ENSG00000091317"
"4061","ENSG00000197226"
"4062","ENSG00000102897"
"4063","ENSG00000198055"
"4064","ENSG00000135778"
"4065","ENSG00000123360"
"4066","ENSG00000111674"
"4067","ENSG00000121957"
